Log file open, 02/07/23 10:47:56
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module MainFrame (339)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module HotReload (338)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module ChaosCaching (333)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module IKRigDeveloper (331)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module IKRig (329)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module ControlRigDeveloper (327)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module ControlRig (325)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module LevelSequence (324)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module NiagaraAnimNotifies (321)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module Niagara (319)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module SignalProcessing (318)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module NiagaraEditor (316)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module ContentBrowser (315)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module ToolMenus (314)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module ContentBrowserData (312)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module NiagaraCore (307)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module EnvironmentQueryEditor (305)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module InputBlueprintNodes (303)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module EnhancedInput (301)
[2023.02.07-05.52.44:388][591]LogModuleManager: Shutting down and abandoning module WindowsMoviePlayer (299)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module WebMMoviePlayer (297)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module AndroidFileServer (295)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module NetworkReplayStreaming (293)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module PacketHandler (291)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module TimeManagement (289)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module AnimationDataController (287)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module ClothingSystemEditor (285)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module ClothingSystemRuntimeNv (283)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module MediaAssets (281)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module Overlay (279)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module OverlayEditor (278)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module VREditor (275)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module StringTableEditor (273)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module GameplayTasksEditor (271)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module BehaviorTreeEditor (269)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module FunctionalTesting (267)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module CollisionAnalyzer (265)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module WorkspaceMenuStructure (264)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module UMG (261)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module UMGEditor (260)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module EditorStyle (255)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module SlateReflector (253)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module Slate (251)
[2023.02.07-05.52.44:389][591]LogModuleManager: Shutting down and abandoning module SlateCore (249)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module SubobjectDataInterface (247)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module LandscapeEditorUtilities (245)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module UnrealEd (243)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MRMesh (241)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module Messaging (239)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module SourceCodeAccess (237)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module HeadMountedDisplay (235)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module Networking (233)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module Core (231)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MaterialEditor (229)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MovieSceneTools (227)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module CurveEditor (226)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module Sequencer (224)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module KismetCompiler (221)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MeshBuilder (219)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module NaniteBuilder (217)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MeshUtilities (215)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MeshMergeUtilities (214)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MeshReductionInterface (213)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MeshBoneReduction (212)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module SkeletalMeshReduction (210)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module ProxyLODMeshReduction (208)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module QuadricMeshReduction (206)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module MaterialBaking (202)
[2023.02.07-05.52.44:390][591]LogModuleManager: Shutting down and abandoning module TargetDeviceServices (199)
[2023.02.07-05.52.44:401][591]LogModuleManager: Shutting down and abandoning module NullInstallBundleManager (195)
[2023.02.07-05.52.44:401][591]LogModuleManager: Shutting down and abandoning module DerivedDataCache (193)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module TargetPlatform (191)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module ShaderFormatVectorVM (190)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module MetalShaderFormat (188)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module VulkanShaderFormat (186)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module ShaderFormatOpenGL (184)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module ShaderFormatD3D (182)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module AudioFormatOpus (180)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module AudioFormatOgg (178)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module AudioFormatBink (176)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module AudioFormatADPCM (174)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module WindowsTargetPlatform (167)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module TVOSTargetPlatform (165)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module LinuxArm64TargetPlatform (163)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module LinuxTargetPlatform (161)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module IOSTargetPlatform (159)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module HoloLensTargetPlatform (157)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module AndroidTargetPlatform (155)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module TextureFormat (153)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module ImageWrapper (152)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module TextureFormatOodle (150)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module TextureFormatUncompressed (148)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module TextureFormatIntelISPCTexComp (146)
[2023.02.07-05.52.44:409][591]LogModuleManager: Shutting down and abandoning module TextureFormatETC2 (144)
[2023.02.07-05.52.44:410][591]LogModuleManager: Shutting down and abandoning module TextureFormatDXT (142)
[2023.02.07-05.52.44:410][591]LogModuleManager: Shutting down and abandoning module TextureFormatASTC (140)
[2023.02.07-05.52.44:410][591]LogModuleManager: Shutting down and abandoning module TurnkeySupport (137)
[2023.02.07-05.52.44:410][591]LogModuleManager: Shutting down and abandoning module InputCore (134)
[2023.02.07-05.52.44:410][591]LogModuleManager: Shutting down and abandoning module Settings (132)
[2023.02.07-05.52.44:410][591]LogModuleManager: Shutting down and abandoning module DirectoryWatcher (130)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module ChaosSolverEngine (128)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module FieldSystemEngine (127)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module Chaos (124)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module GeometryCore (123)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module WindowsPlatformFeatures (120)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module GameplayMediaEncoder (119)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module AVEncoder (118)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module D3D12RHI (114)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module VariantManagerContent (112)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module GLTFExporter (110)
[2023.02.07-05.52.44:411][591]LogModuleManager: Shutting down and abandoning module DatasmithContent (108)
[2023.02.07-05.52.44:412][591]LogModuleManager: Shutting down and abandoning module WindowsDeviceProfileSelector (106)
[2023.02.07-05.52.44:412][591]LogModuleManager: Shutting down and abandoning module ExampleDeviceProfileSelector (104)
[2023.02.07-05.52.44:412][591]LogModuleManager: Shutting down and abandoning module ChunkDownloader (102)
[2023.02.07-05.52.44:412][591]LogModuleManager: Shutting down and abandoning module PixWinPlugin (100)
[2023.02.07-05.52.44:412][591]LogModuleManager: Shutting down and abandoning module WmfMedia (98)
[2023.02.07-05.52.44:415][591]LogModuleManager: Shutting down and abandoning module Media (97)
[2023.02.07-05.52.44:416][591]LogModuleManager: Shutting down and abandoning module ExrReaderGpu (94)
[2023.02.07-05.52.44:416][591]LogModuleManager: Shutting down and abandoning module OnlineBlueprintSupport (92)
[2023.02.07-05.52.44:416][591]LogModuleManager: Shutting down and abandoning module OnlineSubsystemUtils (90)
[2023.02.07-05.52.44:416][591]LogModuleManager: Shutting down and abandoning module OnlineSubsystem (88)
[2023.02.07-05.52.44:418][591]LogModuleManager: Shutting down and abandoning module XMPP (83)
[2023.02.07-05.52.44:418][591]LogModuleManager: Shutting down and abandoning module WebSockets (82)
[2023.02.07-05.52.44:442][591]LogModuleManager: Shutting down and abandoning module HTTP (79)
[2023.02.07-05.52.44:442][591]LogHttp: Warning: [FHttpManager::Flush] FlushReason was Shutdown. Unbinding delegates for 1 outstanding Http Requests:
[2023.02.07-05.52.44:442][591]LogHttp: Warning: 	verb=[POST] url=[https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7BD884C071-4FF5-46DE-61A4-308110F1E0F7%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=0049b1b84d634a99508c9f91dfe03230%7C39cba7fb38eb49168576a726a4a7fee7%7C0aa205c2-b66f-425e-a2f5-c1ae0a3f55b3&AppEnvironment=datacollector-binary&UploadType=eteventstream] refs=[1] status=Processing
[2023.02.07-05.52.44:454][591]LogModuleManager: Shutting down and abandoning module SSL (78)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module OnlineServicesCommonEngineUtils (74)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module OnlineServicesCommon (72)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module OnlineServicesInterface (70)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module ChaosCloth (68)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module LauncherChunkInstaller (66)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module NiagaraVertexFactories (64)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module NiagaraShader (62)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module AISupportModule (60)
[2023.02.07-05.52.44:456][591]LogModuleManager: Shutting down and abandoning module DesktopPlatform (58)
